COUNTRY_CODE,REPORTING_SCOPE_NAME,SHE_SITE_CODE,SHE_SITE_IDENTIFIER,SHE_SITE_NAME,SRC_SYS_NM
1953,Scope 1 & 2,GR6C52S1,146608,Dublin College Park,ENABLON
76199,Scope 1 & 2,GR2aC2S1,146608,Dublin College Park,ENABLON
75387,Scope 1 & 2,GR6C51S4,146608,Dublin College Park,ENABLON
75386,Scope 1 & 2,GR6C52S1,146608,Dunkerque,ENABLON
75336,Scope 1 & 2,GR6C51S4,146608,Dubai,ENABLON
74020,Scope 1 & 2,GR6C52S1,146608,Dubai,ENABLON
6,Scope 1 & 2,GR2aC2S1,146608,Dominican Republic,ENABLON
74054,Scope 1 & 2,GR5C2S1,146608,Dublin College Park,ENABLON
73988,Scope 1 & 2,GR6C52S1,146608,Dominican Republic,ENABLON
77039,Scope 1 & 2,GR5C2S1,146608,Durham - Emperor Boulevard,ENABLON
76278,Scope 1 & 2,GR6C52S1,146608,Dominican Republic,ENABLON
76722,Scope 1 & 2,GR5C2S1,146608,Dunkerque,ENABLON
74738,Scope 1 & 2,GR5C2S1,146608,Dunkerque,ENABLON
6270,Scope 1 & 2,GR5C2S1,146608,Durham - Emperor Boulevard,ENABLON
76188,Scope 1 & 2,GR6C48S4,146608,Dominican Republic,ENABLON
74703,Scope 1 & 2,GR6C48S4,146608,Dunkerque,ENABLON
76425,Scope 1 & 2,GR6C51S4,146608,Dubai,ENABLON
69755,Scope 1 & 2,GR6C48S4,146608,Dublin College Park,ENABLON
4337,Scope 1 & 2,GR6C51S4,146608,Durham - Emperor Boulevard,ENABLON
74332,Scope 1 & 2,GR6C51S4,146608,Dubai,ENABLON
76580,Scope 1 & 2,GR6C51S4,146608,Dunkerque,ENABLON
72802,Scope 1 & 2,GR6C51S4,146608,Dublin College Park,ENABLON
76311,Scope 1 & 2,GR6C51S4,146608,Durham - Emperor Boulevard,ENABLON
836,Scope 1 & 2,GR6C51S4,146608,Dunkerque,ENABLON
73930,Scope 1 & 2,GR2aC2S1,146608,Dublin College Park,ENABLON
73840,Scope 1 & 2,GR6C48S4,146608,Dubai,ENABLON
75103,Scope 1 & 2,GR6C52S1,146608,Dunkerque,ENABLON
76982,Scope 1 & 2,GR5C2S1,146608,Durham - Emperor Boulevard,ENABLON
76070,Scope 1 & 2,GR2aC2S1,146608,Durham - Emperor Boulevard,ENABLON
2192,Scope 1 & 2,GR2aC2S1,146608,Dublin College Park,ENABLON
1728,Scope 1 & 2,GR6C48S4,146608,Durham - Emperor Boulevard,ENABLON
72986,Scope 1 & 2,GR2aC2S1,146608,Dubai,ENABLON
74370,Scope 1 & 2,GR6C48S4,146608,Dominican Republic,ENABLON
74379,Scope 1 & 2,GR6C48S4,146608,Durham - Emperor Boulevard,ENABLON
71903,Scope 1 & 2,GR6C51S4,146608,Dominican Republic,ENABLON
77147,Scope 1 & 2,GR6C48S4,146608,Durham - Emperor Boulevard,ENABLON
73666,Scope 1 & 2,GR6C51S4,146608,Dublin College Park,ENABLON
6,Scope 1 & 2,GR5C2S1,146608,Dominican Republic,ENABLON
655,Scope 1 & 2,GR2aC2S1,146608,Dominican Republic,ENABLON
198,Scope 1 & 2,GR6C52S1,146608,Dublin College Park,ENABLON
74766,Scope 1 & 2,GR6C51S4,146608,Dominican Republic,ENABLON
4680,Scope 1 & 2,GR6C52S1,146608,Dubai,ENABLON
75330,Scope 1 & 2,GR5C2S1,146608,Dominican Republic,ENABLON
76492,Scope 1 & 2,GR6C52S1,146608,Dominican Republic,ENABLON
76966,Scope 1 & 2,GR5C2S1,146608,Dunkerque,ENABLON
76815,Scope 1 & 2,GR2aC2S1,146608,Dublin College Park,ENABLON
70924,Scope 1 & 2,GR2aC2S1,146608,Dublin College Park,ENABLON
75759,Scope 1 & 2,GR6C52S1,146608,Durham - Emperor Boulevard,ENABLON
74685,Scope 1 & 2,GR6C52S1,146608,Dominican Republic,ENABLON
72832,Scope 1 & 2,GR5C2S1,146608,Dublin College Park,ENABLON
76184,Scope 1 & 2,GR6C52S1,146608,Dunkerque,ENABLON
73727,Scope 1 & 2,GR2aC2S1,146608,Dunkerque,ENABLON
3159,Scope 1 & 2,GR6C52S1,146608,Dubai,ENABLON
75753,Scope 1 & 2,GR6C48S4,146608,Dunkerque,ENABLON
72940,Scope 1 & 2,GR2aC2S1,146608,Durham - Emperor Boulevard,ENABLON
3488,Scope 1 & 2,GR6C51S4,146608,Durham - Emperor Boulevard,ENABLON
71731,Scope 1 & 2,GR6C51S4,146608,Dublin College Park,ENABLON
73288,Scope 1 & 2,GR2aC2S1,146608,Dublin College Park,ENABLON
74937,Scope 1 & 2,GR6C48S4,146608,Dunkerque,ENABLON
6342,Scope 1 & 2,GR2aC2S1,146608,Dubai,ENABLON
77055,Scope 1 & 2,GR6C48S4,146608,Dublin College Park,ENABLON
74429,Scope 1 & 2,GR6C52S1,146608,Dunkerque,ENABLON
1750,Scope 1 & 2,GR6C51S4,146608,Dominican Republic,ENABLON
2179,Scope 1 & 2,GR6C51S4,146608,Dublin College Park,ENABLON
76575,Scope 1 & 2,GR5C2S1,146608,Dunkerque,ENABLON
72486,Scope 1 & 2,GR5C2S1,146608,Dubai,ENABLON
76112,Scope 1 & 2,GR6C51S4,146608,Durham - Emperor Boulevard,ENABLON
76361,Scope 1 & 2,GR2aC2S1,146608,Dublin College Park,ENABLON
75054,Scope 1 & 2,GR6C48S4,146608,Dunkerque,ENABLON
75956,Scope 1 & 2,GR2aC2S1,146608,Dunkerque,ENABLON
742,Scope 1 & 2,GR6C48S4,146608,Dominican Republic,ENABLON
70863,Scope 1 & 2,GR2aC2S1,146608,Dunkerque,ENABLON
76754,Scope 1 & 2,GR6C51S4,146608,Dunkerque,ENABLON
70864,Scope 1 & 2,GR6C48S4,146608,Durham - Emperor Boulevard,ENABLON
75812,Scope 1 & 2,GR6C51S4,146608,Dublin College Park,ENABLON
72623,Scope 1 & 2,GR6C51S4,146608,Dubai,ENABLON
72558,Scope 1 & 2,GR2aC2S1,146608,Dunkerque,ENABLON
712,Scope 1 & 2,GR6C52S1,146608,Dunkerque,ENABLON
9443,Scope 1 & 2,GR2aC2S1,146608,Dunkerque,ENABLON
74916,Scope 1 & 2,GR6C51S4,146608,Durham - Emperor Boulevard,ENABLON
260,Scope 1 & 2,GR2aC2S1,146608,Durham - Emperor Boulevard,ENABLON
74044,Scope 1 & 2,GR6C48S4,146608,Dublin College Park,ENABLON
73780,Scope 1 & 2,GR2aC2S1,146608,Dubai,ENABLON
75804,Scope 1 & 2,GR6C52S1,146608,Durham - Emperor Boulevard,ENABLON
75023,Scope 1 & 2,GR2aC2S1,146608,Durham - Emperor Boulevard,ENABLON
73413,Scope 1 & 2,GR6C48S4,146608,Dunkerque,ENABLON
74280,Scope 1 & 2,GR2aC2S1,146608,Durham - Emperor Boulevard,ENABLON
76316,Scope 1 & 2,GR6C48S4,146608,Dominican Republic,ENABLON
74781,Scope 1 & 2,GR2aC2S1,146608,Dunkerque,ENABLON
76714,Scope 1 & 2,GR6C48S4,146608,Durham - Emperor Boulevard,ENABLON
73229,Scope 1 & 2,GR6C51S4,146608,Dominican Republic,ENABLON
70849,Scope 1 & 2,GR5C2S1,146608,Dubai,ENABLON
932,Scope 1 & 2,GR2aC2S1,146608,Dominican Republic,ENABLON
75533,Scope 1 & 2,GR5C2S1,146608,Durham - Emperor Boulevard,ENABLON
76370,Scope 1 & 2,GR6C52S1,146608,Durham - Emperor Boulevard,ENABLON
75749,Scope 1 & 2,GR5C2S1,146608,Dunkerque,ENABLON
1337,Scope 1 & 2,GR6C48S4,146608,Dublin College Park,ENABLON
76002,Scope 1 & 2,GR2aC2S1,146608,Dunkerque,ENABLON
853,Scope 1 & 2,GR5C2S1,146608,Dominican Republic,ENABLON
76871,Scope 1 & 2,GR6C52S1,146608,Dublin College Park,ENABLON
77021,Scope 1 & 2,GR2aC2S1,146608,Dunkerque,ENABLON
77084,Scope 1 & 2,GR6C52S1,146608,Dominican Republic,ENABLON
69957,Scope 1 & 2,GR5C2S1,146608,Dublin College Park,ENABLON
77124,Scope 1 & 2,GR5C2S1,146608,Dublin College Park,ENABLON
76050,Scope 1 & 2,GR6C51S4,146608,Dubai,ENABLON
71137,Scope 1 & 2,GR5C2S1,146608,Dominican Republic,ENABLON
939,Scope 1 & 2,GR6C51S4,146608,Durham - Emperor Boulevard,ENABLON
77094,Scope 1 & 2,GR6C52S1,146608,Dominican Republic,ENABLON
71554,Scope 1 & 2,GR6C52S1,146608,Dunkerque,ENABLON
2263,Scope 1 & 2,GR5C2S1,146608,Dubai,ENABLON
75234,Scope 1 & 2,GR2aC2S1,146608,Dominican Republic,ENABLON
71964,Scope 1 & 2,GR6C51S4,146608,Durham - Emperor Boulevard,ENABLON
74976,Scope 1 & 2,GR6C48S4,146608,Dunkerque,ENABLON
76288,Scope 1 & 2,GR6C52S1,146608,Dunkerque,ENABLON
69049,Scope 1 & 2,GR2aC2S1,146608,Dubai,ENABLON
5294,Scope 1 & 2,GR6C52S1,146608,Dunkerque,ENABLON
74166,Scope 1 & 2,GR6C52S1,146608,Dubai,ENABLON
74601,Scope 1 & 2,GR6C48S4,146608,Dublin College Park,ENABLON
7274,Scope 1 & 2,GR6C52S1,146608,Dublin College Park,ENABLON
73631,Scope 1 & 2,GR6C52S1,146608,Durham - Emperor Boulevard,ENABLON
71010,Scope 1 & 2,GR6C52S1,146608,Dubai,ENABLON
71619,Scope 1 & 2,GR2aC2S1,146608,Dominican Republic,ENABLON
72496,Scope 1 & 2,GR6C52S1,146608,Dunkerque,ENABLON
225,Scope 1 & 2,GR5C2S1,146608,Dominican Republic,ENABLON
2579,Scope 1 & 2,GR6C52S1,146608,Dublin College Park,ENABLON
383,Scope 1 & 2,GR2aC2S1,146608,Dubai,ENABLON
72778,Scope 1 & 2,GR6C52S1,146608,Durham - Emperor Boulevard,ENABLON
66915,Scope 1 & 2,GR2aC2S1,146608,Durham - Emperor Boulevard,ENABLON
71137,Scope 1 & 2,GR6C48S4,146608,Dunkerque,ENABLON
74498,Scope 1 & 2,GR2aC2S1,146608,Dunkerque,ENABLON
71546,Scope 1 & 2,GR6C48S4,146608,Dunkerque,ENABLON
72046,Scope 1 & 2,GR6C52S1,146608,Dubai,ENABLON
629,Scope 1 & 2,GR5C2S1,146608,Dubai,ENABLON
75338,Scope 1 & 2,GR6C52S1,146608,Dunkerque,ENABLON
75237,Scope 1 & 2,GR6C52S1,146608,Dubai,ENABLON
74393,Scope 1 & 2,GR6C51S4,146608,Durham - Emperor Boulevard,ENABLON
73907,Scope 1 & 2,GR6C48S4,146608,Dublin College Park,ENABLON
73891,Scope 1 & 2,GR6C48S4,146608,Dominican Republic,ENABLON
71144,Scope 1 & 2,GR6C51S4,146608,Dublin College Park,ENABLON
74373,Scope 1 & 2,GR6C51S4,146608,Durham - Emperor Boulevard,ENABLON
73380,Scope 1 & 2,GR2aC2S1,146608,Dubai,ENABLON
75823,Scope 1 & 2,GR5C2S1,146608,Dublin College Park,ENABLON
71357,Scope 1 & 2,GR5C2S1,146608,Dunkerque,ENABLON
71887,Scope 1 & 2,GR6C48S4,146608,Dominican Republic,ENABLON
72442,Scope 1 & 2,GR2aC2S1,146608,Dominican Republic,ENABLON
74769,Scope 1 & 2,GR5C2S1,146608,Durham - Emperor Boulevard,ENABLON
13,Scope 1 & 2,GR6C52S1,146608,Dunkerque,ENABLON
74726,Scope 1 & 2,GR5C2S1,146608,Dunkerque,ENABLON
74569,Scope 1 & 2,GR6C52S1,146608,Dubai,ENABLON
74704,Scope 1 & 2,GR5C2S1,146608,Dunkerque,ENABLON
72503,Scope 1 & 2,GR6C48S4,146608,Dominican Republic,ENABLON
70942,Scope 1 & 2,GR5C2S1,146608,Durham - Emperor Boulevard,ENABLON
77156,Scope 1 & 2,GR2aC2S1,146608,Durham - Emperor Boulevard,ENABLON
2307,Scope 1 & 2,GR2aC2S1,146608,Dublin College Park,ENABLON
74651,Scope 1 & 2,GR2aC2S1,146608,Dublin College Park,ENABLON
4299,Scope 1 & 2,GR6C52S1,146608,Dubai,ENABLON
72892,Scope 1 & 2,GR5C2S1,146608,Dominican Republic,ENABLON
71336,Scope 1 & 2,GR6C48S4,146608,Durham - Emperor Boulevard,ENABLON
74955,Scope 1 & 2,GR6C52S1,146608,Dunkerque,ENABLON
69588,Scope 1 & 2,GR2aC2S1,146608,Durham - Emperor Boulevard,ENABLON
75396,Scope 1 & 2,GR2aC2S1,146608,Dubai,ENABLON
73352,Scope 1 & 2,GR6C52S1,146608,Durham - Emperor Boulevard,ENABLON
6467,Scope 1 & 2,GR6C52S1,146608,Dubai,ENABLON
65265,Scope 1 & 2,GR6C48S4,146608,Dominican Republic,ENABLON
75923,Scope 1 & 2,GR5C2S1,146608,Durham - Emperor Boulevard,ENABLON
72584,Scope 1 & 2,GR5C2S1,146608,Dublin College Park,ENABLON
73698,Scope 1 & 2,GR6C48S4,146608,Dominican Republic,ENABLON
74098,Scope 1 & 2,GR6C52S1,146608,Dominican Republic,ENABLON
75756,Scope 1 & 2,GR6C48S4,146608,Dominican Republic,ENABLON
76633,Scope 1 & 2,GR5C2S1,146608,Dubai,ENABLON
2248,Scope 1 & 2,GR6C52S1,146608,Dunkerque,ENABLON
75839,Scope 1 & 2,GR6C52S1,146608,Dublin College Park,ENABLON
68,Scope 1 & 2,GR6C52S1,146608,Dublin College Park,ENABLON
71820,Scope 1 & 2,GR5C2S1,146608,Dunkerque,ENABLON
73081,Scope 1 & 2,GR6C48S4,146608,Dominican Republic,ENABLON
75803,Scope 1 & 2,GR6C52S1,146608,Dubai,ENABLON
75959,Scope 1 & 2,GR2aC2S1,146608,Durham - Emperor Boulevard,ENABLON
4271,Scope 1 & 2,GR6C52S1,146608,Dubai,ENABLON
7501,Scope 1 & 2,GR6C48S4,146608,Dublin College Park,ENABLON
76689,Scope 1 & 2,GR2aC2S1,146608,Dominican Republic,ENABLON
72181,Scope 1 & 2,GR6C48S4,146608,Dubai,ENABLON
75474,Scope 1 & 2,GR6C48S4,146608,Dublin College Park,ENABLON
5017,Scope 1 & 2,GR6C48S4,146608,Dubai,ENABLON
75406,Scope 1 & 2,GR5C2S1,146608,Dominican Republic,ENABLON
75269,Scope 1 & 2,GR6C48S4,146608,Dunkerque,ENABLON
