COUNTRY_CODE,REPORTING_SCOPE_NAME,SHE_SITE_CODE,SHE_SITE_IDENTIFIER,SHE_SITE_NAME,SRC_SYS_NM
75968,Scope 1 & 2,GR6C48S4,146608,Dominican Republic,ENABLON
71965,Scope 1 & 2,GR2aC2S1,146608,Dubai,ENABLON
194,Scope 1 & 2,GR5C2S1,146608,Dubai,ENABLON
73216,Scope 1 & 2,GR6C52S1,146608,Dublin College Park,ENABLON
75706,Scope 1 & 2,GR6C51S4,146608,Dubai,ENABLON
76431,Scope 1 & 2,GR6C51S4,146608,Dublin College Park,ENABLON
75796,Scope 1 & 2,GR5C2S1,146608,Dominican Republic,ENABLON
75502,Scope 1 & 2,GR2aC2S1,146608,Dunkerque,ENABLON
74508,Scope 1 & 2,GR6C51S4,146608,Dublin College Park,ENABLON
74856,Scope 1 & 2,GR2aC2S1,146608,Dunkerque,ENABLON
77118,Scope 1 & 2,GR6C51S4,146608,Dominican Republic,ENABLON
73171,Scope 1 & 2,GR5C2S1,146608,Dunkerque,ENABLON
75365,Scope 1 & 2,GR6C48S4,146608,Dubai,ENABLON
76281,Scope 1 & 2,GR6C51S4,146608,Dominican Republic,ENABLON
72262,Scope 1 & 2,GR2aC2S1,146608,Dubai,ENABLON
76681,Scope 1 & 2,GR2aC2S1,146608,Dominican Republic,ENABLON
76181,Scope 1 & 2,GR6C48S4,146608,Dublin College Park,ENABLON
5742,Scope 1 & 2,GR6C52S1,146608,Dubai,ENABLON
74238,Scope 1 & 2,GR6C48S4,146608,Dunkerque,ENABLON
75602,Scope 1 & 2,GR5C2S1,146608,Dubai,ENABLON
73106,Scope 1 & 2,GR2aC2S1,146608,Dubai,ENABLON
72195,Scope 1 & 2,GR6C52S1,146608,Dominican Republic,ENABLON
74427,Scope 1 & 2,GR5C2S1,146608,Dublin College Park,ENABLON
75471,Scope 1 & 2,GR2aC2S1,146608,Dunkerque,ENABLON
73022,Scope 1 & 2,GR5C2S1,146608,Dominican Republic,ENABLON
71655,Scope 1 & 2,GR2aC2S1,146608,Dublin College Park,ENABLON
74794,Scope 1 & 2,GR6C52S1,146608,Dublin College Park,ENABLON
72572,Scope 1 & 2,GR6C52S1,146608,Dominican Republic,ENABLON
73057,Scope 1 & 2,GR6C51S4,146608,Dunkerque,ENABLON
73441,Scope 1 & 2,GR5C2S1,146608,Dublin College Park,ENABLON
74675,Scope 1 & 2,GR5C2S1,146608,Dunkerque,ENABLON
2647,Scope 1 & 2,GR5C2S1,146608,Dunkerque,ENABLON
6,Scope 1 & 2,GR6C48S4,146608,Dublin College Park,ENABLON
76257,Scope 1 & 2,GR6C51S4,146608,Durham - Emperor Boulevard,ENABLON
240,Scope 1 & 2,GR6C51S4,146608,Dubai,ENABLON
77060,Scope 1 & 2,GR6C51S4,146608,Dubai,ENABLON
998,Scope 1 & 2,GR6C48S4,146608,Dunkerque,ENABLON
75371,Scope 1 & 2,GR6C51S4,146608,Dominican Republic,ENABLON
73195,Scope 1 & 2,GR6C51S4,146608,Dublin College Park,ENABLON
1673,Scope 1 & 2,GR5C2S1,146608,Dunkerque,ENABLON
1902,Scope 1 & 2,GR6C48S4,146608,Durham - Emperor Boulevard,ENABLON
75174,Scope 1 & 2,GR5C2S1,146608,Dunkerque,ENABLON
72081,Scope 1 & 2,GR6C51S4,146608,Durham - Emperor Boulevard,ENABLON
73582,Scope 1 & 2,GR6C48S4,146608,Dublin College Park,ENABLON
72390,Scope 1 & 2,GR6C52S1,146608,Dominican Republic,ENABLON
76759,Scope 1 & 2,GR6C48S4,146608,Dubai,ENABLON
6,Scope 1 & 2,GR6C52S1,146608,Durham - Emperor Boulevard,ENABLON
1383,Scope 1 & 2,GR6C51S4,146608,Dublin College Park,ENABLON
72305,Scope 1 & 2,GR6C52S1,146608,Dunkerque,ENABLON
75155,Scope 1 & 2,GR6C52S1,146608,Durham - Emperor Boulevard,ENABLON
73699,Scope 1 & 2,GR6C51S4,146608,Durham - Emperor Boulevard,ENABLON
4462,Scope 1 & 2,GR5C2S1,146608,Dubai,ENABLON
580,Scope 1 & 2,GR2aC2S1,146608,Dubai,ENABLON
75698,Scope 1 & 2,GR5C2S1,146608,Dublin College Park,ENABLON
73749,Scope 1 & 2,GR6C48S4,146608,Dunkerque,ENABLON
74399,Scope 1 & 2,GR6C51S4,146608,Durham - Emperor Boulevard,ENABLON
77112,Scope 1 & 2,GR6C52S1,146608,Dublin College Park,ENABLON
72792,Scope 1 & 2,GR6C48S4,146608,Durham - Emperor Boulevard,ENABLON
74546,Scope 1 & 2,GR6C52S1,146608,Dunkerque,ENABLON
76579,Scope 1 & 2,GR5C2S1,146608,Dubai,ENABLON
76847,Scope 1 & 2,GR5C2S1,146608,Dunkerque,ENABLON
978,Scope 1 & 2,GR6C51S4,146608,Dubai,ENABLON
1044,Scope 1 & 2,GR6C51S4,146608,Durham - Emperor Boulevard,ENABLON
75622,Scope 1 & 2,GR5C2S1,146608,Dubai,ENABLON
75944,Scope 1 & 2,GR2aC2S1,146608,Dunkerque,ENABLON
75241,Scope 1 & 2,GR6C48S4,146608,Durham - Emperor Boulevard,ENABLON
71301,Scope 1 & 2,GR5C2S1,146608,Dunkerque,ENABLON
71372,Scope 1 & 2,GR6C48S4,146608,Dublin College Park,ENABLON
4519,Scope 1 & 2,GR5C2S1,146608,Dublin College Park,ENABLON
77041,Scope 1 & 2,GR6C48S4,146608,Dublin College Park,ENABLON
76840,Scope 1 & 2,GR6C51S4,146608,Dublin College Park,ENABLON
3084,Scope 1 & 2,GR6C51S4,146608,Dunkerque,ENABLON
75031,Scope 1 & 2,GR6C48S4,146608,Dublin College Park,ENABLON
72699,Scope 1 & 2,GR6C48S4,146608,Dubai,ENABLON
74318,Scope 1 & 2,GR6C52S1,146608,Dominican Republic,ENABLON
73754,Scope 1 & 2,GR5C2S1,146608,Durham - Emperor Boulevard,ENABLON
73176,Scope 1 & 2,GR5C2S1,146608,Dublin College Park,ENABLON
77123,Scope 1 & 2,GR6C51S4,146608,Dunkerque,ENABLON
75195,Scope 1 & 2,GR5C2S1,146608,Dubai,ENABLON
73362,Scope 1 & 2,GR2aC2S1,146608,Dubai,ENABLON
2344,Scope 1 & 2,GR6C51S4,146608,Dominican Republic,ENABLON
76769,Scope 1 & 2,GR2aC2S1,146608,Durham - Emperor Boulevard,ENABLON
70969,Scope 1 & 2,GR6C51S4,146608,Dunkerque,ENABLON
74719,Scope 1 & 2,GR5C2S1,146608,Durham - Emperor Boulevard,ENABLON
76828,Scope 1 & 2,GR6C51S4,146608,Dublin College Park,ENABLON
75370,Scope 1 & 2,GR6C52S1,146608,Durham - Emperor Boulevard,ENABLON
76388,Scope 1 & 2,GR6C51S4,146608,Durham - Emperor Boulevard,ENABLON
67784,Scope 1 & 2,GR6C48S4,146608,Dublin College Park,ENABLON
73568,Scope 1 & 2,GR2aC2S1,146608,Dublin College Park,ENABLON
74848,Scope 1 & 2,GR6C51S4,146608,Durham - Emperor Boulevard,ENABLON
73264,Scope 1 & 2,GR2aC2S1,146608,Dominican Republic,ENABLON
3300,Scope 1 & 2,GR5C2S1,146608,Dubai,ENABLON
73167,Scope 1 & 2,GR6C48S4,146608,Dublin College Park,ENABLON
75443,Scope 1 & 2,GR6C48S4,146608,Durham - Emperor Boulevard,ENABLON
68280,Scope 1 & 2,GR6C48S4,146608,Dubai,ENABLON
71071,Scope 1 & 2,GR6C51S4,146608,Dominican Republic,ENABLON
76401,Scope 1 & 2,GR2aC2S1,146608,Dunkerque,ENABLON
74491,Scope 1 & 2,GR5C2S1,146608,Dominican Republic,ENABLON
4299,Scope 1 & 2,GR6C48S4,146608,Durham - Emperor Boulevard,ENABLON
73853,Scope 1 & 2,GR6C52S1,146608,Durham - Emperor Boulevard,ENABLON
76578,Scope 1 & 2,GR5C2S1,146608,Durham - Emperor Boulevard,ENABLON
68574,Scope 1 & 2,GR6C48S4,146608,Dubai,ENABLON
75757,Scope 1 & 2,GR6C48S4,146608,Dominican Republic,ENABLON
70991,Scope 1 & 2,GR6C51S4,146608,Dominican Republic,ENABLON
71754,Scope 1 & 2,GR2aC2S1,146608,Durham - Emperor Boulevard,ENABLON
2107,Scope 1 & 2,GR6C52S1,146608,Dublin College Park,ENABLON
74914,Scope 1 & 2,GR6C52S1,146608,Durham - Emperor Boulevard,ENABLON
75727,Scope 1 & 2,GR5C2S1,146608,Dunkerque,ENABLON
74292,Scope 1 & 2,GR5C2S1,146608,Dominican Republic,ENABLON
76393,Scope 1 & 2,GR5C2S1,146608,Dunkerque,ENABLON
75151,Scope 1 & 2,GR6C51S4,146608,Dunkerque,ENABLON
5001,Scope 1 & 2,GR5C2S1,146608,Dominican Republic,ENABLON
1076,Scope 1 & 2,GR6C52S1,146608,Dunkerque,ENABLON
70885,Scope 1 & 2,GR5C2S1,146608,Dubai,ENABLON
3796,Scope 1 & 2,GR2aC2S1,146608,Durham - Emperor Boulevard,ENABLON
77139,Scope 1 & 2,GR6C48S4,146608,Dominican Republic,ENABLON
74420,Scope 1 & 2,GR5C2S1,146608,Dunkerque,ENABLON
76212,Scope 1 & 2,GR2aC2S1,146608,Dublin College Park,ENABLON
1427,Scope 1 & 2,GR6C51S4,146608,Dunkerque,ENABLON
76572,Scope 1 & 2,GR6C48S4,146608,Dublin College Park,ENABLON
149,Scope 1 & 2,GR5C2S1,146608,Dunkerque,ENABLON
74659,Scope 1 & 2,GR2aC2S1,146608,Dubai,ENABLON
76991,Scope 1 & 2,GR6C51S4,146608,Dunkerque,ENABLON
74781,Scope 1 & 2,GR5C2S1,146608,Dubai,ENABLON
68545,Scope 1 & 2,GR5C2S1,146608,Durham - Emperor Boulevard,ENABLON
73831,Scope 1 & 2,GR6C52S1,146608,Durham - Emperor Boulevard,ENABLON
76430,Scope 1 & 2,GR6C51S4,146608,Dunkerque,ENABLON
75550,Scope 1 & 2,GR6C51S4,146608,Dublin College Park,ENABLON
74870,Scope 1 & 2,GR6C51S4,146608,Dominican Republic,ENABLON
70951,Scope 1 & 2,GR6C51S4,146608,Dominican Republic,ENABLON
74206,Scope 1 & 2,GR5C2S1,146608,Dominican Republic,ENABLON
74857,Scope 1 & 2,GR5C2S1,146608,Dublin College Park,ENABLON
77004,Scope 1 & 2,GR6C48S4,146608,Durham - Emperor Boulevard,ENABLON
75003,Scope 1 & 2,GR6C48S4,146608,Dunkerque,ENABLON
75464,Scope 1 & 2,GR5C2S1,146608,Dunkerque,ENABLON
73777,Scope 1 & 2,GR5C2S1,146608,Dubai,ENABLON
75265,Scope 1 & 2,GR6C52S1,146608,Dubai,ENABLON
73396,Scope 1 & 2,GR6C52S1,146608,Dominican Republic,ENABLON
71003,Scope 1 & 2,GR6C52S1,146608,Dubai,ENABLON
3563,Scope 1 & 2,GR6C48S4,146608,Dubai,ENABLON
3943,Scope 1 & 2,GR2aC2S1,146608,Dubai,ENABLON
77146,Scope 1 & 2,GR6C51S4,146608,Dublin College Park,ENABLON
2908,Scope 1 & 2,GR6C48S4,146608,Dublin College Park,ENABLON
1886,Scope 1 & 2,GR6C51S4,146608,Dublin College Park,ENABLON
76147,Scope 1 & 2,GR2aC2S1,146608,Dominican Republic,ENABLON
73819,Scope 1 & 2,GR6C48S4,146608,Dubai,ENABLON
66361,Scope 1 & 2,GR5C2S1,146608,Dunkerque,ENABLON
76292,Scope 1 & 2,GR6C52S1,146608,Dominican Republic,ENABLON
69283,Scope 1 & 2,GR6C48S4,146608,Dublin College Park,ENABLON
75383,Scope 1 & 2,GR5C2S1,146608,Dominican Republic,ENABLON
75138,Scope 1 & 2,GR6C52S1,146608,Durham - Emperor Boulevard,ENABLON
4145,Scope 1 & 2,GR6C52S1,146608,Dublin College Park,ENABLON
73558,Scope 1 & 2,GR6C51S4,146608,Durham - Emperor Boulevard,ENABLON
877,Scope 1 & 2,GR5C2S1,146608,Dublin College Park,ENABLON
69567,Scope 1 & 2,GR6C52S1,146608,Durham - Emperor Boulevard,ENABLON
71679,Scope 1 & 2,GR2aC2S1,146608,Dominican Republic,ENABLON
75832,Scope 1 & 2,GR5C2S1,146608,Durham - Emperor Boulevard,ENABLON
75542,Scope 1 & 2,GR6C51S4,146608,Dubai,ENABLON
70989,Scope 1 & 2,GR6C48S4,146608,Dunkerque,ENABLON
3175,Scope 1 & 2,GR6C51S4,146608,Dunkerque,ENABLON
77138,Scope 1 & 2,GR6C48S4,146608,Dubai,ENABLON
72277,Scope 1 & 2,GR5C2S1,146608,Durham - Emperor Boulevard,ENABLON
74092,Scope 1 & 2,GR2aC2S1,146608,Dubai,ENABLON
75065,Scope 1 & 2,GR6C51S4,146608,Dunkerque,ENABLON
75800,Scope 1 & 2,GR6C51S4,146608,Dunkerque,ENABLON
72193,Scope 1 & 2,GR6C52S1,146608,Dunkerque,ENABLON
76319,Scope 1 & 2,GR2aC2S1,146608,Durham - Emperor Boulevard,ENABLON
540,Scope 1 & 2,GR6C51S4,146608,Dunkerque,ENABLON
76661,Scope 1 & 2,GR6C52S1,146608,Dublin College Park,ENABLON
74620,Scope 1 & 2,GR2aC2S1,146608,Dublin College Park,ENABLON
75538,Scope 1 & 2,GR6C52S1,146608,Dunkerque,ENABLON
76177,Scope 1 & 2,GR5C2S1,146608,Durham - Emperor Boulevard,ENABLON
5681,Scope 1 & 2,GR6C48S4,146608,Dubai,ENABLON
2595,Scope 1 & 2,GR6C52S1,146608,Dominican Republic,ENABLON
70920,Scope 1 & 2,GR6C48S4,146608,Dubai,ENABLON
77017,Scope 1 & 2,GR6C52S1,146608,Dublin College Park,ENABLON
76563,Scope 1 & 2,GR5C2S1,146608,Dublin College Park,ENABLON
75067,Scope 1 & 2,GR5C2S1,146608,Durham - Emperor Boulevard,ENABLON
76338,Scope 1 & 2,GR6C52S1,146608,Dublin College Park,ENABLON
75950,Scope 1 & 2,GR2aC2S1,146608,Durham - Emperor Boulevard,ENABLON
479,Scope 1 & 2,GR6C48S4,146608,Durham - Emperor Boulevard,ENABLON
74534,Scope 1 & 2,GR6C48S4,146608,Dublin College Park,ENABLON
76469,Scope 1 & 2,GR6C48S4,146608,Dominican Republic,ENABLON
76003,Scope 1 & 2,GR6C51S4,146608,Dunkerque,ENABLON
73291,Scope 1 & 2,GR2aC2S1,146608,Dubai,ENABLON
1327,Scope 1 & 2,GR2aC2S1,146608,Dunkerque,ENABLON
434,Scope 1 & 2,GR6C48S4,146608,Dunkerque,ENABLON
73746,Scope 1 & 2,GR2aC2S1,146608,Durham - Emperor Boulevard,ENABLON
263,Scope 1 & 2,GR2aC2S1,146608,Dublin College Park,ENABLON
76861,Scope 1 & 2,GR2aC2S1,146608,Dominican Republic,ENABLON
72575,Scope 1 & 2,GR6C52S1,146608,Durham - Emperor Boulevard,ENABLON
72002,Scope 1 & 2,GR6C52S1,146608,Dunkerque,ENABLON
71050,Scope 1 & 2,GR2aC2S1,146608,Dunkerque,ENABLON
68914,Scope 1 & 2,GR2aC2S1,146608,Dominican Republic,ENABLON
73423,Scope 1 & 2,GR6C52S1,146608,Dunkerque,ENABLON
75616,Scope 1 & 2,GR6C51S4,146608,Dubai,ENABLON
76698,Scope 1 & 2,GR6C52S1,146608,Dubai,ENABLON
77041,Scope 1 & 2,GR5C2S1,146608,Durham - Emperor Boulevard,ENABLON
76550,Scope 1 & 2,GR5C2S1,146608,Durham - Emperor Boulevard,ENABLON
71254,Scope 1 & 2,GR6C48S4,146608,Dublin College Park,ENABLON
3321,Scope 1 & 2,GR5C2S1,146608,Dominican Republic,ENABLON
72110,Scope 1 & 2,GR6C48S4,146608,Dominican Republic,ENABLON
68170,Scope 1 & 2,GR2aC2S1,146608,Dublin College Park,ENABLON
71119,Scope 1 & 2,GR6C51S4,146608,Durham - Emperor Boulevard,ENABLON
70264,Scope 1 & 2,GR6C51S4,146608,Dominican Republic,ENABLON
75669,Scope 1 & 2,GR5C2S1,146608,Durham - Emperor Boulevard,ENABLON
69610,Scope 1 & 2,GR6C52S1,146608,Durham - Emperor Boulevard,ENABLON
74362,Scope 1 & 2,GR2aC2S1,146608,Dunkerque,ENABLON
69295,Scope 1 & 2,GR6C52S1,146608,Durham - Emperor Boulevard,ENABLON
145,Scope 1 & 2,GR2aC2S1,146608,Dominican Republic,ENABLON
75809,Scope 1 & 2,GR6C51S4,146608,Dublin College Park,ENABLON
75031,Scope 1 & 2,GR6C51S4,146608,Dubai,ENABLON
75631,Scope 1 & 2,GR6C52S1,146608,Dublin College Park,ENABLON
77082,Scope 1 & 2,GR6C52S1,146608,Durham - Emperor Boulevard,ENABLON
76090,Scope 1 & 2,GR5C2S1,146608,Dunkerque,ENABLON
71556,Scope 1 & 2,GR6C52S1,146608,Dubai,ENABLON
70615,Scope 1 & 2,GR6C51S4,146608,Durham - Emperor Boulevard,ENABLON
71473,Scope 1 & 2,GR2aC2S1,146608,Dunkerque,ENABLON
1005,Scope 1 & 2,GR6C51S4,146608,Dubai,ENABLON
70850,Scope 1 & 2,GR5C2S1,146608,Dunkerque,ENABLON
69686,Scope 1 & 2,GR5C2S1,146608,Durham - Emperor Boulevard,ENABLON
74889,Scope 1 & 2,GR2aC2S1,146608,Durham - Emperor Boulevard,ENABLON
71463,Scope 1 & 2,GR6C48S4,146608,Dublin College Park,ENABLON
74868,Scope 1 & 2,GR6C48S4,146608,Dubai,ENABLON
74422,Scope 1 & 2,GR6C48S4,146608,Durham - Emperor Boulevard,ENABLON
69909,Scope 1 & 2,GR6C48S4,146608,Dublin College Park,ENABLON
72676,Scope 1 & 2,GR2aC2S1,146608,Dominican Republic,ENABLON
72942,Scope 1 & 2,GR2aC2S1,146608,Dubai,ENABLON
76085,Scope 1 & 2,GR2aC2S1,146608,Dubai,ENABLON
71841,Scope 1 & 2,GR6C48S4,146608,Dublin College Park,ENABLON
