COUNTRY_CODE,REPORTING_SCOPE_NAME,SHE_SITE_CODE,SHE_SITE_IDENTIFIER,SHE_SITE_NAME,SRC_SYS_NM
2778,Scope 1 & 2,GR6C48S4,146608,Durham - Emperor Boulevard,ENABLON
75104,Scope 1 & 2,GR2aC2S1,146608,Dunkerque,ENABLON
7210,Scope 1 & 2,GR6C51S4,146608,Dublin College Park,ENABLON
76049,Scope 1 & 2,GR5C2S1,146608,Dunkerque,ENABLON
203,Scope 1 & 2,GR2aC2S1,146608,Dominican Republic,ENABLON
75463,Scope 1 & 2,GR5C2S1,146608,Dubai,ENABLON
72902,Scope 1 & 2,GR2aC2S1,146608,Durham - Emperor Boulevard,ENABLON
3068,Scope 1 & 2,GR2aC2S1,146608,Dominican Republic,ENABLON
71727,Scope 1 & 2,GR6C52S1,146608,Dunkerque,ENABLON
75809,Scope 1 & 2,GR5C2S1,146608,Dunkerque,ENABLON
73234,Scope 1 & 2,GR5C2S1,146608,Dunkerque,ENABLON
72191,Scope 1 & 2,GR6C48S4,146608,Dominican Republic,ENABLON
74035,Scope 1 & 2,GR6C48S4,146608,Dominican Republic,ENABLON
76229,Scope 1 & 2,GR6C52S1,146608,Dubai,ENABLON
71269,Scope 1 & 2,GR2aC2S1,146608,Dunkerque,ENABLON
68967,Scope 1 & 2,GR6C48S4,146608,Dominican Republic,ENABLON
73271,Scope 1 & 2,GR5C2S1,146608,Durham - Emperor Boulevard,ENABLON
1471,Scope 1 & 2,GR5C2S1,146608,Dominican Republic,ENABLON
76673,Scope 1 & 2,GR6C51S4,146608,Dunkerque,ENABLON
74921,Scope 1 & 2,GR6C48S4,146608,Dunkerque,ENABLON
74358,Scope 1 & 2,GR2aC2S1,146608,Dubai,ENABLON
71287,Scope 1 & 2,GR6C48S4,146608,Dominican Republic,ENABLON
73150,Scope 1 & 2,GR6C52S1,146608,Dominican Republic,ENABLON
75162,Scope 1 & 2,GR5C2S1,146608,Dubai,ENABLON
73609,Scope 1 & 2,GR6C52S1,146608,Dublin College Park,ENABLON
71383,Scope 1 & 2,GR6C48S4,146608,Dublin College Park,ENABLON
72697,Scope 1 & 2,GR2aC2S1,146608,Dubai,ENABLON
3403,Scope 1 & 2,GR2aC2S1,146608,Dubai,ENABLON
75111,Scope 1 & 2,GR6C52S1,146608,Dunkerque,ENABLON
70629,Scope 1 & 2,GR2aC2S1,146608,Dublin College Park,ENABLON
76524,Scope 1 & 2,GR6C51S4,146608,Dunkerque,ENABLON
67670,Scope 1 & 2,GR6C48S4,146608,Dunkerque,ENABLON
72933,Scope 1 & 2,GR5C2S1,146608,Dunkerque,ENABLON
74113,Scope 1 & 2,GR2aC2S1,146608,Dublin College Park,ENABLON
75891,Scope 1 & 2,GR6C48S4,146608,Dunkerque,ENABLON
76728,Scope 1 & 2,GR6C48S4,146608,Dubai,ENABLON
75011,Scope 1 & 2,GR6C48S4,146608,Dominican Republic,ENABLON
71225,Scope 1 & 2,GR5C2S1,146608,Dubai,ENABLON
73498,Scope 1 & 2,GR5C2S1,146608,Dunkerque,ENABLON
73589,Scope 1 & 2,GR6C51S4,146608,Dublin College Park,ENABLON
75024,Scope 1 & 2,GR5C2S1,146608,Dubai,ENABLON
73674,Scope 1 & 2,GR6C51S4,146608,Dunkerque,ENABLON
72404,Scope 1 & 2,GR6C48S4,146608,Dominican Republic,ENABLON
2353,Scope 1 & 2,GR5C2S1,146608,Dunkerque,ENABLON
74563,Scope 1 & 2,GR2aC2S1,146608,Dublin College Park,ENABLON
2525,Scope 1 & 2,GR2aC2S1,146608,Dubai,ENABLON
6210,Scope 1 & 2,GR6C48S4,146608,Durham - Emperor Boulevard,ENABLON
73388,Scope 1 & 2,GR6C48S4,146608,Dubai,ENABLON
77060,Scope 1 & 2,GR6C51S4,146608,Durham - Emperor Boulevard,ENABLON
72537,Scope 1 & 2,GR5C2S1,146608,Dominican Republic,ENABLON
937,Scope 1 & 2,GR6C52S1,146608,Dubai,ENABLON
77047,Scope 1 & 2,GR6C52S1,146608,Dublin College Park,ENABLON
70086,Scope 1 & 2,GR2aC2S1,146608,Dubai,ENABLON
74933,Scope 1 & 2,GR2aC2S1,146608,Dublin College Park,ENABLON
75586,Scope 1 & 2,GR5C2S1,146608,Dominican Republic,ENABLON
74529,Scope 1 & 2,GR5C2S1,146608,Durham - Emperor Boulevard,ENABLON
76002,Scope 1 & 2,GR6C48S4,146608,Dunkerque,ENABLON
72863,Scope 1 & 2,GR6C48S4,146608,Durham - Emperor Boulevard,ENABLON
74974,Scope 1 & 2,GR6C52S1,146608,Dublin College Park,ENABLON
73236,Scope 1 & 2,GR5C2S1,146608,Dublin College Park,ENABLON
77008,Scope 1 & 2,GR2aC2S1,146608,Dublin College Park,ENABLON
70549,Scope 1 & 2,GR2aC2S1,146608,Durham - Emperor Boulevard,ENABLON
76239,Scope 1 & 2,GR6C52S1,146608,Dubai,ENABLON
73519,Scope 1 & 2,GR5C2S1,146608,Dominican Republic,ENABLON
74556,Scope 1 & 2,GR6C48S4,146608,Durham - Emperor Boulevard,ENABLON
75983,Scope 1 & 2,GR6C52S1,146608,Dunkerque,ENABLON
74973,Scope 1 & 2,GR5C2S1,146608,Dominican Republic,ENABLON
72935,Scope 1 & 2,GR2aC2S1,146608,Durham - Emperor Boulevard,ENABLON
75480,Scope 1 & 2,GR6C48S4,146608,Dominican Republic,ENABLON
73278,Scope 1 & 2,GR2aC2S1,146608,Dominican Republic,ENABLON
72241,Scope 1 & 2,GR5C2S1,146608,Dominican Republic,ENABLON
76993,Scope 1 & 2,GR6C48S4,146608,Dubai,ENABLON
76211,Scope 1 & 2,GR5C2S1,146608,Dublin College Park,ENABLON
76729,Scope 1 & 2,GR6C51S4,146608,Dublin College Park,ENABLON
77105,Scope 1 & 2,GR6C48S4,146608,Dunkerque,ENABLON
77075,Scope 1 & 2,GR2aC2S1,146608,Dubai,ENABLON
73300,Scope 1 & 2,GR5C2S1,146608,Dublin College Park,ENABLON
76714,Scope 1 & 2,GR5C2S1,146608,Dubai,ENABLON
73763,Scope 1 & 2,GR6C48S4,146608,Dunkerque,ENABLON
3200,Scope 1 & 2,GR5C2S1,146608,Dubai,ENABLON
73533,Scope 1 & 2,GR6C48S4,146608,Dublin College Park,ENABLON
3661,Scope 1 & 2,GR6C51S4,146608,Dominican Republic,ENABLON
2359,Scope 1 & 2,GR2aC2S1,146608,Dublin College Park,ENABLON
75500,Scope 1 & 2,GR5C2S1,146608,Dublin College Park,ENABLON
71067,Scope 1 & 2,GR6C51S4,146608,Dubai,ENABLON
76348,Scope 1 & 2,GR2aC2S1,146608,Durham - Emperor Boulevard,ENABLON
76606,Scope 1 & 2,GR6C52S1,146608,Dominican Republic,ENABLON
3535,Scope 1 & 2,GR2aC2S1,146608,Dunkerque,ENABLON
70160,Scope 1 & 2,GR5C2S1,146608,Dominican Republic,ENABLON
71435,Scope 1 & 2,GR5C2S1,146608,Dominican Republic,ENABLON
1117,Scope 1 & 2,GR6C52S1,146608,Durham - Emperor Boulevard,ENABLON
76822,Scope 1 & 2,GR6C51S4,146608,Dublin College Park,ENABLON
73177,Scope 1 & 2,GR6C52S1,146608,Durham - Emperor Boulevard,ENABLON
73199,Scope 1 & 2,GR5C2S1,146608,Dubai,ENABLON
73074,Scope 1 & 2,GR6C48S4,146608,Dominican Republic,ENABLON
76487,Scope 1 & 2,GR6C48S4,146608,Dublin College Park,ENABLON
74373,Scope 1 & 2,GR6C51S4,146608,Dominican Republic,ENABLON
72020,Scope 1 & 2,GR6C51S4,146608,Dubai,ENABLON
76525,Scope 1 & 2,GR5C2S1,146608,Dublin College Park,ENABLON
76738,Scope 1 & 2,GR6C51S4,146608,Durham - Emperor Boulevard,ENABLON
72599,Scope 1 & 2,GR6C48S4,146608,Dubai,ENABLON
76414,Scope 1 & 2,GR2aC2S1,146608,Dubai,ENABLON
76605,Scope 1 & 2,GR2aC2S1,146608,Durham - Emperor Boulevard,ENABLON
6,Scope 1 & 2,GR6C48S4,146608,Dominican Republic,ENABLON
74973,Scope 1 & 2,GR2aC2S1,146608,Dunkerque,ENABLON
75505,Scope 1 & 2,GR5C2S1,146608,Dominican Republic,ENABLON
76511,Scope 1 & 2,GR6C52S1,146608,Dublin College Park,ENABLON
76066,Scope 1 & 2,GR6C51S4,146608,Durham - Emperor Boulevard,ENABLON
76736,Scope 1 & 2,GR6C52S1,146608,Dubai,ENABLON
71832,Scope 1 & 2,GR6C52S1,146608,Dominican Republic,ENABLON
74901,Scope 1 & 2,GR6C51S4,146608,Dunkerque,ENABLON
1810,Scope 1 & 2,GR6C51S4,146608,Durham - Emperor Boulevard,ENABLON
75819,Scope 1 & 2,GR6C51S4,146608,Dubai,ENABLON
72232,Scope 1 & 2,GR6C52S1,146608,Durham - Emperor Boulevard,ENABLON
77091,Scope 1 & 2,GR2aC2S1,146608,Dominican Republic,ENABLON
69923,Scope 1 & 2,GR6C51S4,146608,Dominican Republic,ENABLON
71335,Scope 1 & 2,GR2aC2S1,146608,Dunkerque,ENABLON
75841,Scope 1 & 2,GR5C2S1,146608,Durham - Emperor Boulevard,ENABLON
71113,Scope 1 & 2,GR5C2S1,146608,Dublin College Park,ENABLON
1968,Scope 1 & 2,GR6C48S4,146608,Dublin College Park,ENABLON
73678,Scope 1 & 2,GR6C51S4,146608,Dublin College Park,ENABLON
75775,Scope 1 & 2,GR6C52S1,146608,Dublin College Park,ENABLON
72119,Scope 1 & 2,GR5C2S1,146608,Durham - Emperor Boulevard,ENABLON
72479,Scope 1 & 2,GR6C51S4,146608,Dublin College Park,ENABLON
68813,Scope 1 & 2,GR6C48S4,146608,Dublin College Park,ENABLON
71966,Scope 1 & 2,GR5C2S1,146608,Dubai,ENABLON
76069,Scope 1 & 2,GR5C2S1,146608,Durham - Emperor Boulevard,ENABLON
654,Scope 1 & 2,GR5C2S1,146608,Dominican Republic,ENABLON
2524,Scope 1 & 2,GR2aC2S1,146608,Dunkerque,ENABLON
1519,Scope 1 & 2,GR6C52S1,146608,Dominican Republic,ENABLON
70172,Scope 1 & 2,GR6C51S4,146608,Durham - Emperor Boulevard,ENABLON
75129,Scope 1 & 2,GR6C52S1,146608,Dunkerque,ENABLON
75194,Scope 1 & 2,GR6C51S4,146608,Durham - Emperor Boulevard,ENABLON
73633,Scope 1 & 2,GR6C52S1,146608,Dominican Republic,ENABLON
73721,Scope 1 & 2,GR6C48S4,146608,Dominican Republic,ENABLON
74180,Scope 1 & 2,GR6C51S4,146608,Dunkerque,ENABLON
73956,Scope 1 & 2,GR6C48S4,146608,Dominican Republic,ENABLON
72436,Scope 1 & 2,GR2aC2S1,146608,Dublin College Park,ENABLON
75098,Scope 1 & 2,GR6C48S4,146608,Dublin College Park,ENABLON
75794,Scope 1 & 2,GR6C52S1,146608,Dunkerque,ENABLON
70266,Scope 1 & 2,GR6C48S4,146608,Durham - Emperor Boulevard,ENABLON
72184,Scope 1 & 2,GR2aC2S1,146608,Dubai,ENABLON
1190,Scope 1 & 2,GR6C48S4,146608,Dunkerque,ENABLON
76371,Scope 1 & 2,GR6C51S4,146608,Dubai,ENABLON
68106,Scope 1 & 2,GR6C52S1,146608,Dublin College Park,ENABLON
66781,Scope 1 & 2,GR6C52S1,146608,Dublin College Park,ENABLON
72221,Scope 1 & 2,GR6C51S4,146608,Dunkerque,ENABLON
75245,Scope 1 & 2,GR6C52S1,146608,Dubai,ENABLON
76848,Scope 1 & 2,GR6C48S4,146608,Dunkerque,ENABLON
71870,Scope 1 & 2,GR5C2S1,146608,Durham - Emperor Boulevard,ENABLON
76784,Scope 1 & 2,GR6C48S4,146608,Dunkerque,ENABLON
71459,Scope 1 & 2,GR6C52S1,146608,Dunkerque,ENABLON
74234,Scope 1 & 2,GR6C52S1,146608,Dunkerque,ENABLON
69472,Scope 1 & 2,GR6C48S4,146608,Dunkerque,ENABLON
76235,Scope 1 & 2,GR5C2S1,146608,Dominican Republic,ENABLON
6,Scope 1 & 2,GR5C2S1,146608,Dunkerque,ENABLON
2679,Scope 1 & 2,GR6C48S4,146608,Durham - Emperor Boulevard,ENABLON
76224,Scope 1 & 2,GR6C48S4,146608,Dominican Republic,ENABLON
76470,Scope 1 & 2,GR6C51S4,146608,Dublin College Park,ENABLON
4995,Scope 1 & 2,GR6C52S1,146608,Durham - Emperor Boulevard,ENABLON
72989,Scope 1 & 2,GR5C2S1,146608,Dubai,ENABLON
1660,Scope 1 & 2,GR5C2S1,146608,Dunkerque,ENABLON
861,Scope 1 & 2,GR6C48S4,146608,Dubai,ENABLON
73566,Scope 1 & 2,GR6C48S4,146608,Durham - Emperor Boulevard,ENABLON
76011,Scope 1 & 2,GR6C48S4,146608,Dubai,ENABLON
75403,Scope 1 & 2,GR6C52S1,146608,Dunkerque,ENABLON
75203,Scope 1 & 2,GR5C2S1,146608,Durham - Emperor Boulevard,ENABLON
75546,Scope 1 & 2,GR6C48S4,146608,Dominican Republic,ENABLON
76409,Scope 1 & 2,GR6C52S1,146608,Durham - Emperor Boulevard,ENABLON
3857,Scope 1 & 2,GR5C2S1,146608,Dublin College Park,ENABLON
76775,Scope 1 & 2,GR6C51S4,146608,Dunkerque,ENABLON
74558,Scope 1 & 2,GR5C2S1,146608,Durham - Emperor Boulevard,ENABLON
109,Scope 1 & 2,GR2aC2S1,146608,Dublin College Park,ENABLON
68452,Scope 1 & 2,GR6C51S4,146608,Dominican Republic,ENABLON
71864,Scope 1 & 2,GR5C2S1,146608,Durham - Emperor Boulevard,ENABLON
10403,Scope 1 & 2,GR6C48S4,146608,Durham - Emperor Boulevard,ENABLON
76245,Scope 1 & 2,GR5C2S1,146608,Durham - Emperor Boulevard,ENABLON
82,Scope 1 & 2,GR2aC2S1,146608,Dunkerque,ENABLON
74548,Scope 1 & 2,GR5C2S1,146608,Durham - Emperor Boulevard,ENABLON
75897,Scope 1 & 2,GR5C2S1,146608,Durham - Emperor Boulevard,ENABLON
71148,Scope 1 & 2,GR6C51S4,146608,Durham - Emperor Boulevard,ENABLON
76759,Scope 1 & 2,GR6C48S4,146608,Dublin College Park,ENABLON
75820,Scope 1 & 2,GR2aC2S1,146608,Dublin College Park,ENABLON
73158,Scope 1 & 2,GR6C48S4,146608,Dubai,ENABLON
67161,Scope 1 & 2,GR2aC2S1,146608,Dominican Republic,ENABLON
76506,Scope 1 & 2,GR2aC2S1,146608,Dubai,ENABLON
73017,Scope 1 & 2,GR2aC2S1,146608,Dominican Republic,ENABLON
76338,Scope 1 & 2,GR2aC2S1,146608,Dominican Republic,ENABLON
71944,Scope 1 & 2,GR6C48S4,146608,Durham - Emperor Boulevard,ENABLON
70,Scope 1 & 2,GR6C51S4,146608,Dunkerque,ENABLON
75126,Scope 1 & 2,GR5C2S1,146608,Dunkerque,ENABLON
74957,Scope 1 & 2,GR6C48S4,146608,Dublin College Park,ENABLON
73928,Scope 1 & 2,GR2aC2S1,146608,Dominican Republic,ENABLON
3828,Scope 1 & 2,GR2aC2S1,146608,Durham - Emperor Boulevard,ENABLON
68590,Scope 1 & 2,GR6C52S1,146608,Dominican Republic,ENABLON
73969,Scope 1 & 2,GR5C2S1,146608,Durham - Emperor Boulevard,ENABLON
73210,Scope 1 & 2,GR5C2S1,146608,Dubai,ENABLON
74591,Scope 1 & 2,GR5C2S1,146608,Dublin College Park,ENABLON
74726,Scope 1 & 2,GR5C2S1,146608,Dublin College Park,ENABLON
74847,Scope 1 & 2,GR2aC2S1,146608,Dublin College Park,ENABLON
3223,Scope 1 & 2,GR6C51S4,146608,Dunkerque,ENABLON
